;x.0;x.1;x.2;x.3;x.4;x.5;x.6;x.7;x.8;x.9;x.10;x.11;x.12;x.13;x.14;x.20;x.17;x.18;x.19;x.16;y
2179;a;23,25;5.875;u;g;q;v;3.17;t;t;10;f;g;120.0;245;?;86,46113984;31,69441092;120000.0;?;good
2180;a;47,25;0.75;u;g;q;h;2.75;t;t;t;f;g;333.0;892;?;176,9914678;5,452863111;333000.0;?;good
2181;b;29,92;1.835;u;g;c;h;4.335;t;f;f;f;g;260.0;200;?;111,1893577;9,230494089;260000.0;?;good
2182;b;31,67;16.165;u;g;d;v;3.0;t;t;9;f;g;250.0;730;?;122,6177786;89,44064027;250000.0;f;good
2183;a;49,83;13.585;u;g;k;h;8.5;t;f;f;t;g;f;f;?;187,8914555;77,05855369;f;f;good
2184;b;56,42;28.0;y;p;c;v;28.5;t;t;40;f;g;f;15;?;213,7578394;157,8885115;f;f;good
2185;b;34,08;0.08;y;p;m;bb;0.04;t;t;t;t;g;280.0;2000;?;127,3060547;1,456704347;280000.0;f;good
2186;b;25,67;12.5;u;g;cc;v;1.21;t;t;67;t;g;140.0;258;?;92,35535754;69,68027663;140000.0;f;good
2187;b;49,5;7.585;u;g;i;bb;7.585;t;t;15;t;g;f;5000;?;188,3903439;42,72521311;f;f;good
2188;b;34,42;4.25;u;g;i;bb;3.25;t;t;2;f;g;274.0;610;?;130,2561297;21,71180195;274000.0;f;good
2189;a;28,5;3.04;y;p;x;h;2.54;t;t;t;f;g;70.0;f;?;104,8851284;15,47103448;70000.0;f;good
2190;b;20,42;1.835;u;g;c;v;2.25;t;t;t;f;g;100.0;150;?;74,26174717;10,67288103;100000.0;?;good
2191;b;36,67;4.415;y;p;k;v;0.25;t;t;10;t;g;320.0;f;?;139,4725822;25,20270241;320000.0;f;good
2192;b;48,25;25.085;u;g;w;v;1.75;t;t;3;f;g;120.0;14;?;178,4932374;141,3182182;120000.0;?;good
2193;a;40,83;10.0;u;g;q;h;1.75;t;f;f;f;g;29.0;837;?;152,6405052;55,30930451;29000.0;f;good
2194;b;18,5;2.0;u;g;i;v;1.5;t;t;2;f;g;120.0;300;?;70,87873973;12,05192681;120000.0;f;good
2195;a;36;t;u;g;c;v;2.0;t;t;11;f;g;f;456;?;136,2277365;4,137923911;f;f;good
2196;b;21,83;0.25;u;g;d;h;0.665;t;f;f;t;g;f;f;?;81,53858102;2,979437876;f;?;good
2197;a;19,17;8.585;u;g;cc;h;0.75;t;t;7;f;g;96.0;f;?;74,69633892;48,26728159;96000.0;f;good
2198;b;44;2.0;u;g;m;v;1.75;t;t;2;t;g;f;15;?;167,1004851;11,10464483;f;f;good
2199;b;32;1.75;y;p;e;h;0.04;t;f;f;t;g;393.0;f;?;123,4336945;9,021971381;393000.0;f;good
2200;a;60,58;16.5;u;g;q;v;11.0;t;f;f;t;g;21.0;10561;?;230,3403224;93,52989342;21000.0;f;good
2201;b;23,25;t;u;g;c;v;0.835;t;f;f;f;s;300.0;f;?;85,35035924;6,484371526;300000.0;?;good
2202;a;19,17;8.585;u;g;cc;h;0.75;t;t;7;f;g;96.0;f;?;74,69633892;48,26728159;96000.0;f;good
2203;b;22,58;10.04;u;g;x;v;0.04;t;t;9;f;g;60.0;396;?;84,95009418;57,70398065;60000.0;f;good
2204;b;48,75;8.5;u;g;c;h;12.5;t;t;9;f;g;181.0;1655;?;182,714688;48,56414696;181000.0;?;good
2205;a;19,67;0.21;u;g;q;h;0.29;t;t;11;f;g;80.0;99;?;70,19643608;1,756891527;80000.0;f;good
2206;a;47,25;0.75;u;g;q;h;2.75;t;t;t;f;g;333.0;892;?;176,9914678;5,452863111;333000.0;?;good
2207;b;21,33;10.5;u;g;c;v;3.0;t;f;f;t;g;f;f;?;82,08646602;59,23722356;f;f;good
2208;a;47;13.0;u;g;i;bb;5.165;t;t;9;t;g;f;f;?;181,3739356;73,90447734;f;f;good
2209;b;36,25;5.0;u;g;c;bb;2.5;t;t;6;f;g;f;367;?;140,591985;28,04358278;f;f;good
2210;a;41;2.04;y;p;q;h;0.125;t;t;23;t;g;455.0;1236;?;154,6063653;10,40764622;455000.0;f;good
2211;b;21,25;1.5;u;g;w;v;1.5;b;f;f;f;g;150.0;8;?;77,79184881;8,615701696;150000.0;f;good
2212;a;23;11.75;u;g;x;h;0.5;t;t;2;t;g;300.0;551;?;84,75408414;66,35546474;300000.0;f;good
2213;a;71,58;f;?;?;?;?;f;a;f;f;f;p;?;f;?;273,1107166;0,713278953;?;?;good
2214;a;47,42;8.0;u;g;e;bb;6.5;t;t;6;f;g;375.0;51100;?;178,7114397;43,78251383;375000.0;?;good
2215;a;60,58;16.5;u;g;q;v;11.0;t;f;f;t;g;21.0;10561;?;230,3403224;93,52989342;21000.0;f;good
2216;b;33,17;3.165;y;p;x;v;3.165;t;t;3;t;g;380.0;f;?;127,5914427;16,58130582;380000.0;?;good
2217;a;26,92;13.5;u;g;q;h;5.0;t;t;2;f;g;f;5000;?;103,3365486;77,42511685;f;f;good
2218;b;42,5;4.915;y;p;w;v;3.165;t;f;f;t;g;52.0;1442;?;167,5178889;27,79226479;52000.0;?;good
2219;b;56,42;28.0;y;p;c;v;28.5;t;t;40;f;g;f;15;?;213,7578394;157,8885115;f;f;good
2220;a;20,67;3.0;u;g;q;v;0.165;t;t;3;f;g;100.0;6;?;80,12823972;16,81935281;100000.0;f;good
2221;b;26;t;u;g;q;v;1.75;t;f;f;t;g;280.0;f;?;101,5596464;4,997697433;280000.0;f;good
2222;b;22,75;11.0;u;g;q;v;2.5;t;t;7;t;g;100.0;809;?;86,89163231;62,03126885;100000.0;?;good
2223;b;28,25;5.04;y;p;c;bb;1.5;t;t;8;t;g;144.0;7;?;109,5354315;27,88597604;144000.0;?;good
2224;b;45;8.5;u;g;cc;h;14.0;t;t;t;t;g;88.0;2000;?;169,981774;47,53953639;88000.0;f;good
2225;b;34,17;9.17;u;g;c;v;4.5;t;t;12;t;g;f;221;?;127,5595242;53,25680126;f;?;good
2226;a;41,17;6.5;u;g;q;v;0.5;t;t;3;t;g;145.0;f;?;156,2755601;37,52466376;145000.0;f;good
2227;a;47,42;3.0;u;g;x;v;13.875;t;t;2;t;g;519.0;1704;?;177,2729492;18,64143363;519000.0;?;good
2228;b;19,33;9.5;u;g;q;v;t;t;f;f;t;g;60.0;400;?;71,16385163;53,43242762;60000.0;f;good
2229;a;18,75;7.5;u;g;q;v;2.71;t;t;5;f;g;?;26726;?;69,46704957;42,22047003;?;f;good
2230;b;31,67;16.165;u;g;d;v;3.0;t;t;9;f;g;250.0;730;?;122,6177786;89,44064027;250000.0;f;good
2231;a;18,42;9.25;u;g;q;v;1.21;t;t;4;f;g;60.0;540;?;74,23175297;51,15756979;60000.0;?;good
2232;b;22,75;11.0;u;g;q;v;2.5;t;t;7;t;g;100.0;809;?;86,89163231;62,03126885;100000.0;f;good
2233;a;57,08;19.5;u;g;c;v;5.5;t;t;7;f;g;f;3000;?;217,1718806;108,5997768;f;f;good
2234;b;43;0.29;y;p;cc;h;1.75;t;t;8;f;g;100.0;375;?;163,0735902;1,978388156;100000.0;?;good
2235;a;20,67;1.835;u;g;q;v;2.085;t;t;5;f;g;220.0;2503;?;82,82645263;10,68037222;220000.0;f;good
2236;a;68,67;15.0;u;g;e;z;f;t;t;14;f;g;f;3376;?;259,9408943;81,98861282;f;f;good
2237;a;21,25;2.335;u;g;i;bb;0.5;t;t;4;f;s;80.0;f;?;77,90332304;13,88018748;80000.0;f;good
2238;b;56,42;28.0;y;p;c;v;28.5;t;t;40;f;g;f;15;?;213,7578394;157,8885115;f;f;good
2239;b;48,17;7.625;u;g;w;h;15.5;t;t;12;f;g;f;790;?;179,9460929;43,14893989;f;f;good
2240;b;52,5;6.5;u;g;k;v;6.29;t;t;15;f;g;f;11202;?;200,8414027;37,49257501;f;f;good
2241;b;42;9.79;u;g;x;h;7.96;t;t;8;f;g;f;f;?;159,3136047;54,63192244;f;f;good
2242;a;58,42;21.0;u;g;i;bb;10.0;t;t;13;f;g;f;6700;?;219,8801444;117,0437714;f;f;good
2243;b;44,33;0.5;u;g;i;h;5.0;t;f;f;t;g;320.0;f;?;166,9581163;3,443010986;320000.0;f;good
2244;b;27,83;1.54;u;g;w;v;3.75;t;t;5;t;g;100.0;3;?;104,1629178;8,04533773;100000.0;f;good
2245;a;28,5;3.04;y;p;x;h;2.54;t;t;t;f;g;70.0;f;?;104,8851284;15,47103448;70000.0;f;good
2246;a;58,42;21.0;u;g;i;bb;10.0;t;t;13;f;g;f;6700;?;219,8801444;117,0437714;f;f;good
2247;b;30,83;f;u;g;w;v;1.25;t;t;t;f;g;202.0;f;?;116,9425698;0,578708558;202000.0;f;good
2248;b;21,83;0.25;u;g;d;h;0.665;t;f;f;t;g;f;f;?;81,53858102;2,979437876;f;f;good
2249;b;24,33;6.625;y;p;d;v;5.5;t;f;f;t;s;100.0;f;?;94,6690574;36,88394379;100000.0;?;good
2250;b;56,58;18.5;u;g;d;bb;15.0;t;t;17;t;g;f;f;?;210,2644222;103,8133197;f;?;good
2251;b;23,25;1.5;u;g;q;v;2.375;t;t;3;t;g;f;582;?;87,44878913;8,890198728;f;f;good
2252;b;39,92;6.21;u;g;q;v;0.04;t;t;t;f;g;200.0;300;?;150,3452796;35,66336267;200000.0;?;good
2253;b;40;6.5;u;g;aa;bb;3.5;t;t;t;f;g;f;500;?;151,7971003;36,45798949;f;f;good
2254;b;48,08;6.04;u;g;k;v;0.04;a;f;f;f;g;f;2690;?;183,7725598;34,30025725;f;f;good
2255;a;24,08;0.5;u;g;q;h;1.25;t;t;t;f;g;f;678;?;92,74793817;3,264361774;f;?;good
2256;a;18,83;9.54;u;g;aa;v;0.085;t;f;f;f;g;100.0;f;?;73,43702356;53,26096595;100000.0;f;good
2257;a;41,33;t;u;g;i;bb;2.25;t;f;f;t;g;f;300;?;156,5771077;4,704681605;f;?;good
2258;a;30,5;6.5;u;g;c;bb;4.0;t;t;7;t;g;f;3065;?;115,5878875;37,35598082;f;f;good
2259;b;19,17;f;y;p;m;bb;f;c;f;f;t;s;500.0;t;?;71,01284547;0,297555636;500000.0;f;good
2260;b;33,17;1.04;u;g;r;h;6.5;t;f;f;t;g;164.0;31285;?;124,9696717;3,789646828;164000.0;f;good
2261;a;24,5;0.5;u;g;q;h;1.5;t;f;f;f;g;280.0;824;?;92,08407671;2,317337159;280000.0;?;good
2262;a;22,42;5.665;u;g;q;v;2.585;t;t;7;f;g;129.0;3257;?;85,33086557;31,81332213;129000.0;f;good
2263;b;23,08;11.5;u;g;i;v;3.5;t;t;9;f;g;56.0;742;?;91,31205144;65,07993743;56000.0;f;good
2264;b;31,67;16.165;u;g;d;v;3.0;t;t;9;f;g;250.0;730;?;122,6177786;89,44064027;250000.0;f;good
2265;b;26;t;u;g;q;v;1.75;t;f;f;t;g;280.0;f;?;101,5596464;4,997697433;280000.0;f;good
2266;b;32,67;5.5;u;g;q;h;5.5;t;t;12;t;g;408.0;1000;?;125,4369745;30,43434566;408000.0;f;good
2267;a;26,08;8.665;u;g;aa;v;1.415;t;f;f;f;g;160.0;150;?;97,36498225;47,08881792;160000.0;f;good
2268;b;33,58;2.75;u;g;m;v;4.25;t;t;6;f;g;204.0;f;?;127,3322028;14,67275289;204000.0;?;good
2269;b;21,83;0.25;u;g;d;h;0.665;t;f;f;t;g;f;f;?;81,53858102;2,979437876;f;?;good
2270;b;32,08;4.0;u;g;m;v;2.5;t;f;f;t;g;360.0;f;?;119,9839017;23,94181777;360000.0;f;good
2271;b;27,83;1.54;u;g;w;v;3.75;t;t;5;t;g;100.0;3;?;104,1629178;8,04533773;100000.0;f;good
2272;b;23,92;0.665;u;g;c;v;0.165;c;f;f;f;g;100.0;f;?;88,60060383;2,947588353;100000.0;f;good
2273;b;45;8.5;u;g;cc;h;14.0;t;t;t;t;g;88.0;2000;?;169,981774;47,53953639;88000.0;f;good
2274;b;42,83;4.625;u;g;q;v;4.58;t;f;f;f;s;f;f;?;163,5249048;26,20066382;f;f;good
2275;b;25,08;1.71;u;g;x;v;1.665;t;t;t;t;g;395.0;20;?;91,60435899;9,248474863;395000.0;f;good
2276;b;32,08;4.0;u;g;m;v;2.5;t;f;f;t;g;360.0;f;?;119,9839017;23,94181777;360000.0;f;good
2277;b;42;9.79;u;g;x;h;7.96;t;t;8;f;g;f;f;?;159,3136047;54,63192244;f;f;good
2278;a;33,67;0.375;u;g;cc;v;0.375;c;f;f;f;g;300.0;44;?;128,2030922;2,970301096;300000.0;?;good
2279;b;48,25;25.085;u;g;w;v;1.75;t;t;3;f;g;120.0;14;?;178,4932374;141,3182182;120000.0;f;good
2280;b;36,75;0.125;y;p;c;v;1.5;c;f;f;t;g;232.0;113;?;137,1327587;1,605772213;232000.0;f;good
2281;b;27,67;2.0;u;g;x;h;t;t;t;4;f;g;140.0;7544;?;103,5707906;11,71237778;140000.0;f;good
2282;a;20,67;3.0;u;g;q;v;0.165;t;t;3;f;g;100.0;6;?;80,12823972;16,81935281;100000.0;?;good
2283;b;33,17;1.04;u;g;r;h;6.5;t;f;f;t;g;164.0;31285;?;124,9696717;3,789646828;164000.0;f;good
2284;a;18,08;0.375;l;gg;cc;ff;10.0;a;f;f;t;s;300.0;f;?;70,38501832;2,79666452;300000.0;f;good
2285;a;24,08;0.5;u;g;q;h;1.25;t;t;t;f;g;f;678;?;92,74793817;3,264361774;f;f;good
2286;b;27,25;1.665;u;g;cc;h;5.085;t;t;9;f;g;399.0;827;?;103,1275726;10,84876038;399000.0;f;good
2287;b;19,42;6.5;u;g;w;h;1.46;t;t;7;f;g;80.0;2954;?;74,96935406;37,04829178;80000.0;?;good
2288;a;32,33;0.54;u;g;cc;v;0.04;t;f;f;f;g;440.0;11177;?;123,5409482;4,276533344;440000.0;?;good
2289;b;34,5;4.04;y;p;i;bb;8.5;t;t;7;t;g;195.0;f;?;132,445487;23,4754705;195000.0;f;good
2290;b;34,92;5.0;u;g;x;h;7.5;t;t;6;t;g;f;1000;?;135,9702209;28,97829283;f;f;good
2291;b;42;0.205;u;g;i;h;5.125;t;f;f;f;g;400.0;f;?;160,3047606;1,146294445;400000.0;f;good
2292;b;27,83;1.5;u;g;w;v;2.0;t;t;11;t;g;434.0;35;?;101,1736509;9,375961618;434000.0;?;good
2293;b;43,25;3.0;u;g;q;h;6.0;t;t;11;f;g;80.0;f;?;166,3770294;17,38405174;80000.0;?;good
2294;a;41,17;6.5;u;g;q;v;0.5;t;t;3;t;g;145.0;f;?;156,2755601;37,52466376;145000.0;?;good
2295;b;19,33;9.5;u;g;q;v;t;t;f;f;t;g;60.0;400;?;71,16385163;53,43242762;60000.0;?;good
2296;b;25;12.5;u;g;aa;v;3.0;t;f;f;t;s;20.0;f;?;94,15118376;70,13171065;20000.0;?;good
2297;b;24,33;6.625;y;p;d;v;5.5;t;f;f;t;s;100.0;f;?;94,6690574;36,88394379;100000.0;f;good
2298;b;35,17;25.125;u;g;x;h;1.625;t;t;t;t;g;515.0;500;?;136,1278566;140,2224625;515000.0;f;good
2299;b;54,42;0.5;y;p;k;h;3.96;t;f;f;f;g;180.0;314;?;207,1789377;2,335946015;180000.0;f;good
2300;b;29,67;1.415;u;g;w;h;0.75;t;t;t;f;g;240.0;100;?;112,2530577;6,604351225;240000.0;f;good
2301;b;41,17;4.04;u;g;cc;h;7.0;t;t;8;f;g;320.0;f;?;153,7676556;22,08807222;320000.0;f;good
2302;b;36,67;4.415;y;p;k;v;0.25;t;t;10;t;g;320.0;f;?;139,4725822;25,20270241;320000.0;?;good
2303;b;36,75;0.125;y;p;c;v;1.5;c;f;f;t;g;232.0;113;?;137,1327587;1,605772213;232000.0;?;good
2304;b;19,42;6.5;u;g;w;h;1.46;t;t;7;f;g;80.0;2954;?;74,96935406;37,04829178;80000.0;?;good
2305;a;26,08;8.665;u;g;aa;v;1.415;t;f;f;f;g;160.0;150;?;97,36498225;47,08881792;160000.0;?;good
2306;b;39,92;6.21;u;g;q;v;0.04;t;t;t;f;g;200.0;300;?;150,3452796;35,66336267;200000.0;?;good
2307;b;37,58;f;?;?;?;?;f;c;f;f;f;p;?;f;?;143,7198497;0,453010332;?;f;good
2308;a;18,83;9.54;u;g;aa;v;0.085;t;f;f;f;g;100.0;f;?;73,43702356;53,26096595;100000.0;f;good
2309;b;40,25;21.5;u;g;e;z;20.0;t;t;11;f;g;f;1200;?;155,2640376;121,4989559;f;f;good
2310;a;24,08;0.5;u;g;q;h;1.25;t;t;t;f;g;f;678;?;92,74793817;3,264361774;f;?;good
2311;b;36,25;5.0;u;g;c;bb;2.5;t;t;6;f;g;f;367;?;140,591985;28,04358278;f;f;good
2312;a;36;t;u;g;c;v;2.0;t;t;11;f;g;f;456;?;136,2277365;4,137923911;f;?;good
2313;b;22,33;11.0;u;g;w;v;2.0;t;t;t;f;g;80.0;278;?;83,02973229;61,92615625;80000.0;?;good
2314;b;34,92;5.0;u;g;x;h;7.5;t;t;6;t;g;f;1000;?;135,9702209;28,97829283;f;f;good
2315;b;22,75;11.0;u;g;q;v;2.5;t;t;7;t;g;100.0;809;?;86,89163231;62,03126885;100000.0;f;good
2316;b;25,67;12.5;u;g;cc;v;1.21;t;t;67;t;g;140.0;258;?;92,35535754;69,68027663;140000.0;f;good
2317;b;28,25;5.04;y;p;c;bb;1.5;t;t;8;t;g;144.0;7;?;109,5354315;27,88597604;144000.0;?;good
2318;b;39,58;13.915;u;g;w;v;8.625;t;t;6;t;g;70.0;f;?;150,1695277;79,15622019;70000.0;?;good
2319;b;35,17;2.5;u;g;k;v;4.5;t;t;7;f;g;150.0;1270;?;131,0130388;14,27416308;150000.0;f;good
2320;b;57,42;8.5;u;g;e;h;7.0;t;t;3;f;g;f;f;?;217,1066179;48,22554383;f;f;good
2321;b;35,17;25.125;u;g;x;h;1.625;t;t;t;t;g;515.0;500;?;136,1278566;140,2224625;515000.0;f;good
2322;b;19,17;f;y;p;m;bb;f;c;f;f;t;s;500.0;t;?;71,01284547;0,297555636;500000.0;f;good
2323;a;60,58;16.5;u;g;q;v;11.0;t;f;f;t;g;21.0;10561;?;230,3403224;93,52989342;21000.0;f;good
2324;b;33,17;1.04;u;g;r;h;6.5;t;f;f;t;g;164.0;31285;?;124,9696717;3,789646828;164000.0;f;good
2325;a;47,75;8.0;u;g;c;v;7.875;t;t;6;t;g;f;1260;?;178,2823834;45,69310034;f;f;good
2326;a;24,5;0.5;u;g;q;h;1.5;t;f;f;f;g;280.0;824;?;92,08407671;2,317337159;280000.0;f;good
2327;b;41,42;5.0;u;g;q;h;5.0;t;t;6;t;g;470.0;f;?;159,6329562;26,81451721;470000.0;f;good
2328;b;36,25;5.0;u;g;c;bb;2.5;t;t;6;f;g;f;367;?;140,591985;28,04358278;f;?;good
2329;a;18,83;9.54;u;g;aa;v;0.085;t;f;f;f;g;100.0;f;?;73,43702356;53,26096595;100000.0;f;good
2330;b;27,25;1.665;u;g;cc;h;5.085;t;t;9;f;g;399.0;827;?;103,1275726;10,84876038;399000.0;?;good
2331;a;23;11.75;u;g;x;h;0.5;t;t;2;t;g;300.0;551;?;84,75408414;66,35546474;300000.0;?;good
2332;b;29,92;1.835;u;g;c;h;4.335;t;f;f;f;g;260.0;200;?;111,1893577;9,230494089;260000.0;?;good
2333;a;30,5;6.5;u;g;c;bb;4.0;t;t;7;t;g;f;3065;?;115,5878875;37,35598082;f;f;good
2334;a;23,42;0.79;y;p;q;v;1.5;t;t;2;t;g;80.0;400;?;86,33932152;5,007132746;80000.0;f;good
2335;b;25,5;0.375;u;g;m;v;0.25;t;t;3;f;g;260.0;15108;?;95,01924631;2,345474658;260000.0;?;good
2336;a;26,08;8.665;u;g;aa;v;1.415;t;f;f;f;g;160.0;150;?;97,36498225;47,08881792;160000.0;f;good
2337;a;40,33;7.54;y;p;q;h;8.0;t;t;14;f;g;f;2300;?;150,2122418;42,00525002;f;f;good
2338;b;67,75;5.5;u;g;e;z;13.0;t;t;t;t;g;f;f;?;256,496825;29,24014524;f;f;good
2339;a;21,25;2.335;u;g;i;bb;0.5;t;t;4;f;s;80.0;f;?;77,90332304;13,88018748;80000.0;f;good
2340;b;44,33;0.5;u;g;i;h;5.0;t;f;f;t;g;320.0;f;?;166,9581163;3,443010986;320000.0;f;good
2341;a;30,5;6.5;u;g;c;bb;4.0;t;t;7;t;g;f;3065;?;115,5878875;37,35598082;f;?;good
2342;a;23,5;9.0;u;g;q;v;8.5;t;t;5;t;g;120.0;f;?;87,96988271;49,07013737;120000.0;?;good
2343;b;34,08;0.08;y;p;m;bb;0.04;t;t;t;t;g;280.0;2000;?;127,3060547;1,456704347;280000.0;f;good
2344;b;57,83;7.04;u;g;m;v;14.0;t;t;6;t;g;360.0;1332;?;220,8489213;40,07103339;360000.0;f;good
2345;?;24,5;12.75;u;g;c;bb;4.75;t;t;2;f;g;73.0;444;?;90,31758426;71,2004779;73000.0;f;good
2346;b;23,25;1.5;u;g;q;v;2.375;t;t;3;t;g;f;582;?;87,44878913;8,890198728;f;f;good
2347;b;27,67;13.75;u;g;w;v;5.75;t;f;f;t;g;487.0;500;?;100,0053693;77,8604752;487000.0;?;good
2348;b;32,75;1.5;u;g;cc;h;5.5;t;t;3;t;g;f;f;?;126,2901639;7,10712142;f;f;good
2349;b;29,25;14.79;u;g;aa;v;5.04;t;t;5;t;g;168.0;f;?;111,0635573;81,85943363;168000.0;f;good
2350;b;60,08;14.5;u;g;ff;ff;18.0;t;t;15;t;g;f;1000;?;229,6233013;79,85251743;f;?;good
2351;b;20,42;1.835;u;g;c;v;2.25;t;t;t;f;g;100.0;150;?;74,26174717;10,67288103;100000.0;f;good
2352;a;33,67;0.375;u;g;cc;v;0.375;c;f;f;f;g;300.0;44;?;128,2030922;2,970301096;300000.0;f;good
2353;b;19,33;9.5;u;g;q;v;t;t;f;f;t;g;60.0;400;?;71,16385163;53,43242762;60000.0;f;good
2354;b;27,75;0.585;y;p;cc;v;0.25;t;t;2;f;g;260.0;500;?;102,4198032;1,014527645;260000.0;f;good
2355;a;15,83;0.585;u;g;c;h;1.5;t;t;2;f;g;100.0;f;?;57,05587082;3,137468987;100000.0;f;good
2356;b;44,33;0.5;u;g;i;h;5.0;t;f;f;t;g;320.0;f;?;166,9581163;3,443010986;320000.0;?;good
2357;b;26;t;u;g;q;v;1.75;t;f;f;t;g;280.0;f;?;101,5596464;4,997697433;280000.0;f;good
2358;b;33,17;3.04;y;p;c;h;2.04;t;t;t;t;g;180.0;18027;?;125,683026;17,99656465;180000.0;f;good
2359;b;34,5;4.04;y;p;i;bb;8.5;t;t;7;t;g;195.0;f;?;132,445487;23,4754705;195000.0;f;good
2360;b;36,67;3.25;u;g;q;h;9.0;t;f;f;t;g;102.0;639;?;137,2050398;18,72278355;102000.0;f;good
2361;a;20,67;3.0;u;g;q;v;0.165;t;t;3;f;g;100.0;6;?;80,12823972;16,81935281;100000.0;f;good
2362;a;36;t;u;g;c;v;2.0;t;t;11;f;g;f;456;?;136,2277365;4,137923911;f;f;good
2363;b;43;0.29;y;p;cc;h;1.75;t;t;8;f;g;100.0;375;?;163,0735902;1,978388156;100000.0;?;good
2364;b;54,58;9.415;u;g;ff;ff;14.415;t;t;11;t;g;30.0;300;?;204,0857849;51,59678265;30000.0;?;good
2365;a;23;11.75;u;g;x;h;0.5;t;t;2;t;g;300.0;551;?;84,75408414;66,35546474;300000.0;?;good
2366;b;49,5;7.585;u;g;i;bb;7.585;t;t;15;t;g;f;5000;?;188,3903439;42,72521311;f;f;good
2367;b;32,75;1.5;u;g;cc;h;5.5;t;t;3;t;g;f;f;?;126,2901639;7,10712142;f;?;good
2368;b;34,92;2.5;u;g;w;v;f;t;f;f;t;g;239.0;200;?;131,0946658;14,03609657;239000.0;f;good
2369;b;39,5;4.25;u;g;c;bb;6.5;t;t;16;f;g;117.0;1210;?;149,6296172;24,50559062;117000.0;f;good
2370;b;23,08;11.5;u;g;i;v;3.5;t;t;9;f;g;56.0;742;?;91,31205144;65,07993743;56000.0;f;good
2371;b;28,67;9.335;u;g;q;h;5.665;t;t;6;f;g;381.0;168;?;108,9258591;52,51724107;381000.0;f;good
2372;a;20,75;10.25;u;g;q;v;0.71;t;t;2;t;g;49.0;f;?;76,95618101;59,07503193;49000.0;f;good
2373;a;20,75;10.335;u;g;cc;h;0.335;t;t;t;t;g;80.0;50;?;80,20874487;57,6732082;80000.0;f;good
2374;a;19,17;8.585;u;g;cc;h;0.75;t;t;7;f;g;96.0;f;?;74,69633892;48,26728159;96000.0;f;good
2375;b;35,17;2.5;u;g;k;v;4.5;t;t;7;f;g;150.0;1270;?;131,0130388;14,27416308;150000.0;?;good
2376;a;35,42;12.0;u;g;q;h;14.0;t;t;8;f;g;f;6590;?;133,5434045;68,07000376;f;f;good
2377;b;26,67;4.25;u;g;cc;v;4.29;t;t;t;t;g;120.0;f;?;100,8420148;22,57894874;120000.0;?;good
2378;b;23,17;f;u;g;cc;v;0.085;t;f;f;f;g;f;f;?;91,16425277;1,194819477;f;f;good
2379;b;42;0.205;u;g;i;h;5.125;t;f;f;f;g;400.0;f;?;160,3047606;1,146294445;400000.0;f;good
2380;a;24,75;12.5;u;g;aa;v;1.5;t;t;12;t;g;120.0;567;?;93,04845062;68,96334613;120000.0;f;good
2381;b;31,92;4.46;u;g;cc;h;6.04;t;t;3;f;g;311.0;300;?;122,4284342;26,03645629;311000.0;f;good
2382;b;23,08;2.5;u;g;c;v;1.085;t;t;11;t;g;60.0;2184;?;85,98802018;13,23465219;60000.0;?;good
2383;a;58,67;4.46;u;g;q;h;3.04;t;t;6;f;g;43.0;560;?;225,6062531;25,40964536;43000.0;?;good
2384;b;36,25;5.0;u;g;c;bb;2.5;t;t;6;f;g;f;367;?;140,591985;28,04358278;f;f;good
2385;b;35,17;25.125;u;g;x;h;1.625;t;t;t;t;g;515.0;500;?;136,1278566;140,2224625;515000.0;?;good
2386;b;39,92;0.54;y;p;aa;v;0.5;t;t;3;f;g;200.0;1000;?;149,0229347;3,166100946;200000.0;?;good
2387;b;54,33;6.75;u;g;c;h;2.625;t;t;11;t;g;f;284;?;207,4324456;39,40851858;f;f;good
2388;b;20,42;1.835;u;g;c;v;2.25;t;t;t;f;g;100.0;150;?;74,26174717;10,67288103;100000.0;?;good
2389;b;21,33;7.5;u;g;aa;v;1.415;t;t;t;f;g;80.0;9800;?;75,90050416;42,6489678;80000.0;f;good
2390;b;28,33;5.0;u;g;w;v;11.0;t;f;f;t;g;70.0;f;?;106,9673613;25,92760238;70000.0;f;good
2391;b;19,17;f;y;p;m;bb;f;c;f;f;t;s;500.0;t;?;71,01284547;0,297555636;500000.0;f;good
2392;a;19,67;0.21;u;g;q;h;0.29;t;t;11;f;g;80.0;99;?;70,19643608;1,756891527;80000.0;?;good
2393;b;48,08;6.04;u;g;k;v;0.04;a;f;f;f;g;f;2690;?;183,7725598;34,30025725;f;f;good
2394;b;25;11.25;u;g;c;v;2.5;t;t;17;f;g;200.0;1208;?;92,70966968;62,17276776;200000.0;f;good
2395;b;29,67;1.415;u;g;w;h;0.75;t;t;t;f;g;240.0;100;?;112,2530577;6,604351225;240000.0;?;good
2396;a;41,33;t;u;g;i;bb;2.25;t;f;f;t;g;f;300;?;156,5771077;4,704681605;f;f;good
2397;b;26,17;0.25;u;g;i;bb;f;t;f;f;t;g;f;f;?;100,3012709;1,653224811;f;?;good
2398;a;47,75;8.0;u;g;c;v;7.875;t;t;6;t;g;f;1260;?;178,2823834;45,69310034;f;f;good
2399;a;36,75;5.125;u;g;e;v;5.0;t;f;f;t;g;f;4000;?;138,9473138;29,03614805;f;f;good
2400;b;24,33;6.625;y;p;d;v;5.5;t;f;f;t;s;100.0;f;?;94,6690574;36,88394379;100000.0;f;good
